,o_id,o_customer_id,o_order_number,o_currency,o_subtotal,o_tax,o_shipping,o_total,o_shipping_carrier,o_shipping_method,o_payment_status,o_payment_date,o_payment_type,o_payment_amount,o_payment_id,o_payment_code,o_status,o_placed_date,o_updated_date,o_shipped_date,o_customer_type
417,1866,374,1866,USD,113.39,0.0,9.95,116.3,fedex,11Ground,3.0,1412538676,authorize.net,116.3,3285178019195.542,132578.05607205114,1,1412538676,1438868410,1412627292,0.0
418,1867,375,1867,USD,116.99,4.859279839268475,9.95,132.99,fedex,11Ground,3.0,1412539178,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1412539178,1438868410,1412627294,0.0
419,1868,376,1868,USD,64.99,0.0,9.95,77.75,fedex,11Ground,3.0,1412539311,authorize.net,77.75,3285178019195.542,132578.05607205114,1,1412539311,1438868410,1412645309,0.0
420,1875,377,1875,USD,68.99,0.0,9.95,78.94,fedex,11Ground,3.0,1412603796,authorize.net,78.94,6555346230.0,48659.0,1,1412603796,1438868410,1412622757,0.0
421,1876,378,1876,USD,113.39,4.859279839268475,9.95,116.3,fedex,11Ground,3.0,1412605384,authorize.net,116.3,3285178019195.542,132578.05607205114,1,1412605384,1438868410,1412630326,0.0
422,1877,379,1877,USD,116.99,0.0,9.95,126.94,fedex,11Ground,3.0,1412610545,authorize.net,126.94,6555778271.0,49502.0,1,1412610545,1438868410,1412645480,0.0
423,1898,379,1898,USD,114.65,4.859279839268475,9.95,124.6,fedex,11Ground,3.0,1412700712,authorize.net,124.6,6559179694.0,30017.0,1,1412700712,1438868410,1412729821,0.0
424,1887,382,1887,USD,164.08,0.0,9.95,164.03,fedex,11Ground,3.0,1412628950,authorize.net,164.03,6556994949.0,55543.0,1,1412628950,1438868410,1412694770,0.0
425,1889,383,1889,USD,33.61,4.859279839268475,9.95,43.56,fedex,11Ground,3.0,1412629409,authorize.net,43.56,6557024013.0,7.0,1,1412629409,1438868410,1412694469,0.0
426,1890,384,1890,USD,116.1,4.859279839268475,9.95,129.99,fedex,11Ground,3.0,1412631069,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1412631069,1438868410,1412707695,0.0
427,1894,385,1894,USD,116.1,4.859279839268475,9.95,129.99,fedex,11Ground,3.0,1412689682,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1412689682,1438868410,1412713739,0.0
428,1901,386,1901,USD,55.5,3.89,9.95,69.34,fedex,11Ground,3.0,1413882180,authorize.net,69.34,6598574257.0,90819.0,1,1413882180,1438868410,1413933503,0.0
429,1903,387,1903,USD,41.36,0.0,9.95,51.31,fedex,11Ground,3.0,1413904445,authorize.net,51.31,6599222968.0,2200.0,1,1413904445,1438868410,1413918666,0.0
430,1909,388,1909,USD,12.64,0.0,9.95,22.59,fedex,11Ground,3.0,1413985330,authorize.net,22.59,6601910706.0,126524.0,1,1413985330,1438868410,1414081526,0.0
431,1913,390,1913,USD,23.05,4.859279839268475,9.95,30.0,fedex,11Ground,3.0,1414003523,authorize.net,30.0,3285178019195.542,132578.05607205114,1,1414003523,1438868410,1414091305,0.0
432,1916,391,1916,USD,23.46,0.0,9.95,33.41,fedex,11Ground,3.0,1414005465,authorize.net,33.41,6603041066.0,2395.0,1,1414005465,1438868410,1414103714,0.0
433,1925,392,1925,USD,58.4,0.0,9.95,68.35,fedex,11Ground,3.0,1414026611,authorize.net,68.35,6603928739.0,146174.0,1,1414026611,1438868410,1414096171,0.0
434,1930,393,1930,USD,113.39,4.859279839268475,9.95,116.3,fedex,11Ground,3.0,1414073443,authorize.net,116.3,3285178019195.542,132578.05607205114,1,1414073443,1438868410,1414088803,0.0
435,1937,394,1937,USD,66.95,0.0,0.0,66.95,ups,0Free Shipping,3.0,1414098345,authorize.net,66.95,6606308233.0,175.0,1,1414098345,1438868410,1414419262,0.0
436,4361,396,4361,USD,190.2,4.859279839268475,9.95,190.15,fedex,11Ground,3.0,1432613248,authorize.net,190.15,7207069570.0,234.0,1,1432613248,1440534771,1432682572,0.0
437,1957,396,1957,USD,63.4,0.0,9.95,73.35,fedex,11Ground,3.0,1414338092,authorize.net,73.35,6612542043.0,45124.0,1,1414338092,1438868410,1414436967,0.0
438,2287,396,2287,USD,190.2,4.859279839268475,0.0,190.2,fedex,11Ground,3.0,1416715848,authorize.net,190.2,6689653816.0,15096.0,1,1416715848,1438868410,1416867154,0.0
439,2941,396,2941,USD,190.2,4.859279839268475,0.0,190.2,fedex,11Ground,3.0,1419806929,authorize.net,190.2,6792270421.0,45824.0,1,1419806929,1438868410,1419898731,0.0
440,3440,396,3440,USD,232.98,4.859279839268475,0.0,232.98,fedex,11Ground,3.0,1423095051,authorize.net,232.98,6896292621.0,15024.0,1,1423095051,1438868410,1423194919,0.0
441,3440,396,3440,USD,232.98,4.859279839268475,0.0,232.98,fedex,11Ground,3.0,1423095051,authorize.net,232.98,6896292621.0,15024.0,1,1423095051,1438868410,1423194919,0.0
442,3601,396,3601,USD,190.2,4.859279839268475,0.0,190.2,fedex,11Ground,3.0,1424654107,authorize.net,190.2,6945509303.0,8727.0,1,1424654107,1438868410,1424736823,0.0
443,3953,396,3953,USD,190.2,4.859279839268475,9.95,190.15,fedex,11Ground,3.0,1427866300,authorize.net,190.15,7053270023.0,2949.0,1,1427866300,1438868410,1427936522,0.0
444,4125,396,4125,USD,232.98,4.859279839268475,9.95,242.93,fedex,11Ground,3.0,1430685114,authorize.net,242.93,7146852649.0,4191.0,1,1430685114,1440534383,1430795079,0.0
445,4125,396,4125,USD,232.98,4.859279839268475,9.95,242.93,fedex,11Ground,3.0,1430685114,authorize.net,242.93,7146852649.0,4191.0,1,1430685114,1440534383,1430795079,0.0
446,4784,396,4784,USD,170.6,0.0,0.0,165.48,fedex,11Ground,3.0,1435950897,authorize.net,165.48,7318581982.0,2533.0,1,1435950897,1440535457,1436233125,0.0
447,4784,396,4784,USD,170.6,0.0,0.0,165.48,fedex,11Ground,3.0,1435950897,authorize.net,165.48,7318581982.0,2533.0,1,1435950897,1440535457,1436233125,0.0
448,5182,396,5182,USD,193.26,0.0,0.0,193.26,fedex,11Ground,3.0,1437922477,authorize.net,193.26,7383490553.0,1814.0,1,1437922477,1442116763,1438124238,0.0
449,6242,396,6242,USD,238.53,0.0,0.0,238.53,fedex,11Ground,3.0,1441862155,authorize.net,238.53,7512833993.0,3500.0,1,1441862155,1442117141,1441927558,0.0
450,6242,396,6242,USD,238.53,0.0,0.0,238.53,fedex,11Ground,3.0,1441862155,authorize.net,238.53,7512833993.0,3500.0,1,1441862155,1442117141,1441927558,0.0
451,6703,396,6703,USD,135.88,0.0,0.0,135.88,manual,1Free Shipping,3.0,1443072384,authorize.net,135.88,7552876027.0,8269.0,1,1443072384,1444236447,1443195034,0.0
452,7331,396,7331,USD,181.2,0.0,0.0,181.2,fedex,11Ground,3.0,1445798020,authorize.net,181.2,7650577277.0,8815.0,1,1445798020,1446521575,1445914765,0.0
453,7331,396,7331,USD,181.2,0.0,0.0,181.2,fedex,11Ground,3.0,1445798020,authorize.net,181.2,7650577277.0,8815.0,1,1445798020,1446521575,1445914765,0.0
454,1963,397,1963,USD,129.99,10.72,9.95,141.43,fedex,11Ground,3.0,1414419622,authorize.net,141.43,3285178019195.542,132578.05607205114,1,1414419622,1438868410,1414433102,0.0
455,1996,398,1996,USD,134.2,0.0,9.95,144.15,fedex,11Ground,3.0,1414690817,authorize.net,144.15,6623716697.0,161286.0,1,1414690817,1438868410,1414782794,0.0
456,1996,398,1996,USD,134.2,0.0,9.95,144.15,fedex,11Ground,3.0,1414690817,authorize.net,144.15,6623716697.0,161286.0,1,1414690817,1438868410,1414782794,0.0
457,1967,399,1967,USD,71.09,6.31,9.95,87.35,fedex,11Ground,3.0,1414423783,authorize.net,87.35,6614599049.0,985094.0,1,1414423783,1438868410,1414433109,0.0
458,1969,400,1969,USD,12.84,4.859279839268475,9.95,22.79,fedex,11Ground,3.0,1414429429,authorize.net,22.79,6614943714.0,5381.0,1,1414429429,1438868410,1414506150,0.0
459,1971,401,1971,USD,158.0,0.0,9.95,158.0,fedex,11Ground,3.0,1414436858,authorize.net,158.0,6615416702.0,2175.0,1,1414436858,1438868410,1414516150,0.0
460,1973,402,1973,USD,81.57,0.0,9.95,91.52,fedex,11Ground,3.0,1414448719,authorize.net,91.52,6616095564.0,5639.0,1,1414448719,1438868410,1414542755,0.0
461,5802,403,5802,USD,277.5,0.0,0.0,331.9,fedex,11Ground,3.0,1440774262,Credit Card,331.9,3285178019195.542,132578.05607205114,1,1440774253,1441251050,1440808075,0.0
462,1982,403,1982,USD,222.0,4.859279839268475,9.95,273.52,fedex,11Ground,3.0,1414590002,authorize.net,273.52,3285178019195.542,132578.05607205114,1,1414590002,1438868410,1414614671,0.0
463,3019,403,3019,USD,277.5,4.859279839268475,9.95,336.9,fedex,11Ground,3.0,1420212102,authorize.net,336.9,3285178019195.542,132578.05607205114,1,1420212102,1438868410,1420256030,0.0
464,3437,403,3437,USD,277.5,4.859279839268475,9.95,336.9,fedex,11Ground,3.0,1423087813,authorize.net,336.9,3285178019195.542,132578.05607205114,1,1423087813,1438868410,1423270231,0.0
465,3728,403,3728,USD,277.5,4.859279839268475,9.95,336.9,fedex,11Ground,3.0,1425658519,authorize.net,336.9,3285178019195.542,132578.05607205114,1,1425658519,1438868410,1426035233,0.0
466,4216,403,4216,USD,166.5,4.859279839268475,9.95,199.14,fedex,11Ground,3.0,1431527156,authorize.net,199.14,3285178019195.542,132578.05607205114,1,1431527156,1440534529,1431563328,0.0
467,4550,403,4550,USD,166.5,4.859279839268475,9.95,199.14,fedex,11Ground,3.0,1434383277,authorize.net,199.14,3285178019195.542,132578.05607205114,1,1434383277,1440535074,1434435906,0.0
468,4647,403,4647,USD,111.0,4.859279839268475,0.0,132.76,fedex,11Ground,3.0,1435180814,authorize.net,132.76,3285178019195.542,132578.05607205114,1,1435180814,1440535232,1435278597,0.0
469,5158,403,5158,USD,277.5,0.0,0.0,331.9,manual,1Free Shipping,3.0,1437746689,authorize.net,331.9,3285178019195.542,132578.05607205114,1,1437746689,1440536070,1438012665,0.0
470,6850,403,6850,USD,277.5,0.0,0.0,331.9,fedex,11Ground,0.0,1443813773,Credit Card,331.9,3285178019195.542,132578.05607205114,1,1443813449,1444236674,1443842111,0.0
471,7794,403,7794,USD,277.5,0.0,0.0,331.9,fedex,11Ground,0.0,1446752229,Credit Card,331.9,3285178019195.542,132578.05607205114,1,1446752215,1447255377,1446787762,0.0
472,9522,403,9522,USD,270.5,0.0,9.95,331.9,fedex,11Ground,3.0,1449596468,authorize.net,331.9,3285178019195.542,132578.05607205114,1,1449596468,1450213470,1449625542,0.0
473,11627,403,11627,USD,270.5,0.0,9.95,331.9,fedex,11Ground,0.0,1453137669,Credit Card,331.9,3285178019195.542,132578.05607205114,1,1453137651,1454959851,1453512835,0.0
474,14146,403,14146,USD,270.5,0.0,9.95,331.9,fedex,11Ground,0.0,1458145963,Credit Card,331.9,3285178019195.542,132578.05607205114,1,1458145948,1458176231,1458172439,0.0
475,16667,403,16667,USD,270.5,0.0,9.95,280.45,fedex,11Ground,2.9589400811649558,1462467401,authorize.net,64.05,3285178019195.542,132578.05607205114,1,1462467401,1462503060,1462499177,0.0
476,1984,404,1984,USD,231.23,0.0,4.531500284465332,216.23,fedex,11Ground,3.0,1414595202,authorize.net,216.23,3285178019195.542,132578.05607205114,1,1414595202,1438868410,1414677450,0.0
477,1985,405,1985,USD,31.18,0.0,9.95,39.98,fedex,11Ground,3.0,1414603115,authorize.net,39.98,6620900586.0,29730.0,1,1414603115,1438868410,1414625895,0.0
478,2006,406,2006,USD,116.1,0.0,9.95,126.05,fedex,11Ground,3.0,1414863373,authorize.net,126.05,6630088167.0,677514.0,1,1414863373,1438868410,1415038382,0.0
479,2007,407,2007,USD,12.79,1.14,9.95,23.88,fedex,11Ground,3.0,1414864427,authorize.net,23.88,6630129880.0,58102.0,1,1414864427,1438868410,1415034287,0.0
480,2013,408,2013,USD,153.6,4.859279839268475,0.0,153.6,fedex,11Ground,3.0,1414891992,authorize.net,153.6,6631083575.0,9460.0,1,1414891992,1438868410,1415044218,0.0
481,2019,409,2019,USD,57.19,0.0,0.0,56.12,manual,0Free Shipping,3.0,1414943803,authorize.net,56.12,3285178019195.542,132578.05607205114,1,1414943803,1438868410,1415048995,0.0
482,2029,411,2029,USD,126.36,0.0,0.0,126.36,manual,1Free Shipping,3.0,1415062272,authorize.net,126.36,6636500462.0,35119.0,1,1415062272,1438868410,1415139966,0.0
483,2030,412,2030,USD,333.0,0.0,9.95,326.3,fedex,11Ground,3.0,1415062535,authorize.net,326.3,6636510558.0,175957.0,1,1415062535,1438868410,1415131797,0.0
484,3413,412,3413,USD,333.0,0.0,9.95,322.95,fedex,11Ground,3.0,1422968615,authorize.net,322.95,6890866795.0,130039.0,1,1422968615,1438868410,1423009037,0.0
485,5457,412,5457,USD,333.0,0.0,0.0,313.0,fedex,11Ground,3.0,1439325921,authorize.net,313.0,7430157715.0,201464.0,1,1439325921,1440074346,1439399288,0.0
486,4140,412,4140,USD,333.0,4.859279839268475,9.95,322.95,fedex,11Ground,3.0,1430772874,authorize.net,322.95,7150128330.0,135042.0,1,1430772874,1440534407,1430852929,0.0
487,8131,412,8131,USD,162.3,0.0,9.95,156.02,fedex,11Ground,3.0,1447211170,authorize.net,172.25,7698386935.0,100868.0,12,1447211170,1448563474,1447280845,0.0
488,9991,412,9991,USD,162.3,0.0,9.95,156.02,fedex,11Ground,3.0,1450137018,authorize.net,156.02,7801770150.0,105809.0,1,1450137018,1450270406,1450217982,0.0
489,12670,412,12670,USD,162.3,0.0,9.95,156.02,fedex,11Ground,3.0,1455227108,authorize.net,156.02,7974762645.0,164959.0,1,1455227108,1456955983,1455308140,0.0
490,15035,412,15035,USD,162.3,0.0,9.95,162.25,fedex,11Ground,3.0,1459514824,authorize.net,162.25,8122803493.0,114372.0,1,1459514824,1459556466,1459552657,0.0
491,17065,412,17065,USD,162.3,0.0,0.0,162.3,fedex,11Ground,3.0,1462910052,authorize.net,162.3,8395377049.0,185948.0,1,1462910052,1463012824,1463008884,0.0
492,2034,413,2034,USD,29.86,0.0,9.95,39.81,fedex,11Ground,3.0,1415102973,authorize.net,39.81,6637272256.0,8048.0,1,1415102973,1438868410,1415131796,0.0
493,2037,414,2037,USD,116.1,0.0,9.95,126.05,fedex,11Ground,3.0,1415121250,authorize.net,126.05,6638080814.0,2334.0,1,1415121250,1438868410,1415131712,0.0
494,2042,415,2042,USD,163.14,11.42,0.0,174.56,fedex,11Ground,3.0,1415134214,authorize.net,174.56,6638893360.0,719907.0,1,1415134214,1438868410,1415233377,0.0
495,2046,416,2046,USD,39.09,4.859279839268475,9.95,49.04,fedex,11Ground,3.0,1415137628,authorize.net,49.04,6639094006.0,954463.0,1,1415137628,1438868410,1415211026,0.0
496,2053,417,2053,USD,145.41,12.91,9.95,168.27,fedex,11Ground,3.0,1415208020,paypal,168.27,2.0,132578.05607205114,1,1415208020,1438868410,1415233030,0.0
497,2053,417,2053,USD,145.41,12.91,9.95,168.27,fedex,11Ground,3.0,1415208020,paypal,168.27,2.0,132578.05607205114,1,1415208020,1438868410,1415233030,0.0
498,2055,418,2055,USD,207.35,14.51,0.0,221.86,fedex,11Ground,3.0,1415227798,authorize.net,207.35,6642487163.0,66829.0,1,1415227798,1438868410,1415300939,0.0
499,2055,418,2055,USD,207.35,14.51,0.0,221.86,fedex,11Ground,3.0,1415227798,authorize.net,207.35,6642487163.0,66829.0,1,1415227798,1438868410,1415300939,0.0
500,2060,419,2060,USD,555.0,0.0,9.95,534.95,fedex,11Ground,3.0,1415283097,authorize.net,534.95,6643642983.0,691.0,1,1415283097,1438868410,1415297604,0.0
501,4427,419,4427,USD,333.0,4.859279839268475,0.0,333.0,fedex,11Ground,3.0,1433178799,paypal,333.0,87.0,132578.05607205114,1,1433178799,1440534872,1433213649,0.0
502,2063,420,2063,USD,168.0,0.0,9.95,168.0,fedex,11Ground,3.0,1415297508,authorize.net,168.0,6644421632.0,4506.0,1,1415297508,1438868410,1415813414,0.0
503,2065,421,2065,USD,39.23,0.0,0.0,37.0,manual,0Free Shipping,3.0,1415304196,authorize.net,37.0,3285178019195.542,132578.05607205114,1,1415304196,1438868410,1415371001,0.0
504,2074,422,2074,USD,71.2,4.859279839268475,9.95,81.15,fedex,11Ground,3.0,1415333488,authorize.net,81.15,6645976802.0,21123.0,1,1415333488,1438868410,1415395764,0.0
505,2080,426,2080,USD,12.46,1.11,9.95,23.52,fedex,11Ground,3.0,1415394567,paypal,23.52,9.0,132578.05607205114,1,1415394567,1438868410,1415643091,0.0
506,2088,427,2088,USD,52.11,0.0,9.95,62.06,fedex,11Ground,3.0,1415459806,authorize.net,62.06,6649617428.0,9485.0,1,1415459806,1438868410,1415657448,0.0
507,2095,428,2095,USD,24.8,2.2,9.95,36.95,fedex,11Ground,3.0,1415546044,authorize.net,36.95,6651340512.0,109958.0,1,1415546044,1438868410,1415639055,0.0
508,2095,428,2095,USD,24.8,2.2,9.95,36.95,fedex,11Ground,3.0,1415546044,authorize.net,36.95,6651340512.0,109958.0,1,1415546044,1438868410,1415639055,0.0
509,2173,428,2173,USD,80.07,6.76,9.95,92.78,fedex,11Ground,3.0,1416112732,authorize.net,92.78,6670073665.0,164036.0,1,1416112732,1438868410,1416247726,0.0
510,2173,428,2173,USD,80.07,6.76,9.95,92.78,fedex,11Ground,3.0,1416112732,authorize.net,92.78,6670073665.0,164036.0,1,1416112732,1438868410,1416247726,0.0
511,4252,428,4252,USD,53.99,4.72,9.95,68.75,fedex,11Ground,3.0,1431715408,authorize.net,68.73,7181737554.0,241312.0,1,1431715408,1440534586,1431976403,0.0
512,2096,430,2096,USD,26.09,0.0,0.0,22.66,manual,0Free Shipping,3.0,1415552292,authorize.net,22.66,3285178019195.542,132578.05607205114,1,1415552292,1438868410,1415717745,0.0
513,2097,432,2097,USD,161.99,0.0,9.95,171.94,fedex,11Ground,3.0,1415637785,authorize.net,171.94,6653764855.0,9238.0,1,1415637785,1438868410,1415662584,0.0
514,2108,433,2108,USD,16.49,4.859279839268475,9.95,26.44,fedex,11Ground,3.0,1415752734,authorize.net,26.44,6658367074.0,97641.0,1,1415752734,1438868410,1415834950,0.0
515,2113,434,2113,USD,14.88,0.0,9.95,24.09,fedex,11Ground,3.0,1415805181,authorize.net,24.09,6659505662.0,438012.0,1,1415805181,1438868410,1415830511,0.0
516,2114,435,2114,USD,116.1,4.859279839268475,9.95,129.99,fedex,11Ground,3.0,1415806584,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1415806584,1438868410,1416016400,0.0
517,6269,436,6269,USD,48.48,0.0,9.95,58.43,manual,0Standard Shipping,3.0,1441904879,paypal,58.43,6.0,132578.05607205114,3,1441904879,1441994165,1442166991,0.0
518,6269,436,6269,USD,48.48,0.0,9.95,58.43,manual,0Standard Shipping,3.0,1441904879,paypal,58.43,6.0,132578.05607205114,3,1441904879,1441994165,1442166991,0.0
519,2118,438,2118,USD,49.25,0.0,0.0,35.5,manual,0Free Shipping,3.0,1415831704,authorize.net,35.5,6660967112.0,5232.0,1,1415831704,1438868410,1415977464,0.0
520,2135,440,2135,USD,46.23,0.0,9.95,56.18,manual,0Standard Shipping,3.0,1415917403,authorize.net,56.18,6663776729.0,551807.0,1,1415917403,1438868410,1416240218,0.0
521,2137,441,2137,USD,64.29,0.0,9.95,74.24,fedex,11Ground,3.0,1415923572,authorize.net,74.24,6664024875.0,50619.0,1,1415923572,1438868410,1416000497,0.0
522,2144,442,2144,USD,5054.0,0.0,0.0,4627.95,fedex,SOUTHWESTERN MOTOR TRNAS,3.0,1415977074,authorize.net,4627.95,6665294698.0,675845.0,1,1415977074,1438868410,1418175430,0.0
523,2780,442,2780,USD,505.4,4.859279839268475,9.95,465.35,fedex,11Ground,3.0,1419004178,authorize.net,465.35,6772274536.0,779850.0,1,1419004178,1438868410,1420574880,0.0
524,2146,443,2146,USD,116.1,0.0,9.95,129.99,fedex,11Ground,3.0,1415979031,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1415979031,1438868410,1415995791,0.0
525,2149,444,2149,USD,17.88,0.0,9.95,18.39,manual,0Standard Shipping,3.0,1415982627,authorize.net,18.39,3285178019195.542,132578.05607205114,1,1415982627,1438868410,1416345213,0.0
526,2151,445,2151,USD,41.99,0.0,9.95,51.94,manual,0Standard Shipping,3.0,1415985116,authorize.net,51.94,6665818757.0,4760.0,3,1415985116,1438868410,1442166991,0.0
527,2162,446,2162,USD,12.79,4.859279839268475,9.95,22.1,fedex,11Ground,3.0,1416041816,authorize.net,22.1,6668024760.0,335732.0,1,1416041816,1438868410,1416259880,0.0
528,2179,447,2179,USD,113.39,4.859279839268475,9.95,116.3,fedex,11Ground,3.0,1416161159,authorize.net,116.3,3285178019195.542,132578.05607205114,1,1416161159,1438868410,1416259871,0.0
529,2197,448,2197,USD,38.08,3.21,9.95,49.34,manual,0Standard Shipping,3.0,1416235826,authorize.net,49.34,6672712261.0,839.0,3,1416235826,1438868410,1442166991,0.0
530,2209,449,2209,USD,26.09,0.0,0.0,22.66,manual,0Free Shipping,3.0,1416255148,authorize.net,22.66,3285178019195.542,132578.05607205114,1,1416255148,1438868410,1416343096,0.0
531,2219,450,2219,USD,47.2,0.0,9.95,57.15,fedex,11Ground,3.0,1416331355,authorize.net,57.15,6676662975.0,1868.0,1,1416331355,1438868410,1416349147,0.0
532,2219,450,2219,USD,47.2,0.0,9.95,57.15,fedex,11Ground,3.0,1416331355,authorize.net,57.15,6676662975.0,1868.0,1,1416331355,1438868410,1416349147,0.0
533,2220,451,2220,USD,39.34,4.859279839268475,9.95,47.99,fedex,11Ground,3.0,1416334632,authorize.net,47.99,3285178019195.542,132578.05607205114,1,1416334632,1438868410,1416420328,0.0
534,3994,451,3994,USD,78.68,4.859279839268475,0.0,78.68,fedex,11Ground,3.0,1428977587,paypal,78.68,6.0,132578.05607205114,1,1428977587,1438868410,1429046330,0.0
535,8508,451,8508,USD,78.68,0.0,9.95,80.76,fedex,11Ground,3.0,1447819160,paypal,80.76,6.0,132578.05607205114,1,1447819160,1448563499,1447952733,0.0
536,11734,451,11734,USD,48.98,0.0,9.95,58.93,fedex,11Ground,3.0,1453410180,paypal,58.93,1.0,132578.05607205114,1,1453410180,1454960040,1453486381,0.0
537,11734,451,11734,USD,48.98,0.0,9.95,58.93,fedex,11Ground,3.0,1453410180,paypal,58.93,1.0,132578.05607205114,1,1453410180,1454960040,1453486381,0.0
538,15203,451,15203,USD,104.64,0.0,9.95,109.59,fedex,11Ground,3.0,1459951362,paypal,109.59,55177431.0,132578.05607205114,1,1459951362,1460052679,1460048856,0.0
539,2223,452,2223,USD,55.5,4.859279839268475,9.95,65.45,fedex,11Ground,3.0,1416341251,authorize.net,65.45,6677268378.0,71478.0,1,1416341251,1438868410,1416425469,0.0
540,2226,453,2226,USD,116.1,0.0,9.95,120.24,fedex,11Ground,3.0,1416355309,authorize.net,120.24,6677980978.0,4050.0,1,1416355309,1438868410,1416435296,0.0
541,2244,453,2244,USD,30.86,4.859279839268475,9.95,40.81,fedex,11Ground,3.0,1416506509,authorize.net,40.81,6682961624.0,4584.0,1,1416506509,1438868410,1416589456,0.0
542,15284,453,15284,USD,145.95,12.95,9.95,168.85,manual,0Standard Shipping,3.0,1460053285,authorize.net,168.85,8142837736.0,3888.0,1,1460053285,1460408362,1460408362,0.0
543,15284,453,15284,USD,145.95,12.95,9.95,168.85,manual,0Standard Shipping,3.0,1460053285,authorize.net,168.85,8142837736.0,3888.0,1,1460053285,1460408362,1460408362,0.0
544,2229,454,2229,USD,164.45,0.0,0.0,164.45,manual,1Free Shipping,3.0,1416408615,authorize.net,164.45,6679200790.0,499.0,1,1416408615,1438868410,1416505170,0.0
545,2230,455,2230,USD,113.39,4.859279839268475,9.95,116.3,fedex,11Ground,3.0,1416408952,authorize.net,116.3,3285178019195.542,132578.05607205114,1,1416408952,1438868410,1416447090,0.0
